0.515960395,0.359951615,0.877594829,0.465186179,0.363646239,0.955336809,0.484715044,0.450458616,0.639119685,0.502866805,0.448522747
0.455227107,0.359420478,0.889394879,0.522193372,0.385022759,0.958265841,0.420566469,0.432389826,0.673101723,0.554205596,0.468428582
0.457492322,0.361145467,0.900355697,0.507012248,0.385145366,0.960793257,0.429961681,0.434575438,0.705412388,0.53530246,0.465865642
0.564223588,0.361440927,0.910309911,0.42377308,0.344321042,0.964445412,0.558197,0.469710022,0.734761834,0.422663748,0.441562742
0.551108479,0.349132985,0.919178426,0.44809249,0.313249558,0.966492295,0.54106766,0.480698854,0.760421276,0.467155367,0.424531788
0.472865134,0.347392946,0.92644769,0.48350352,0.325956643,0.969235599,0.430580348,0.450918645,0.782974243,0.506513774,0.454969853
0.433644176,0.344390959,0.914476454,0.538568318,0.332517505,0.967813,0.426653445,0.444544375,0.743977547,0.549013615,0.462720454
0.415057063,0.335214555,0.860105693,0.561112165,0.334755242,0.943247855,0.418575376,0.435599893,0.680121541,0.557056129,0.466846824
0.393371046,0.334282219,0.85083437,0.589335084,0.33050853,0.937541485,0.41717571,0.430432737,0.660854399,0.563529,0.471929491
0.396738052,0.326110333,0.795336902,0.57774359,0.333980769,0.91337961,0.415653139,0.423888057,0.605968714,0.565636277,0.4754408
0.391210288,0.326848596,0.725793421,0.598733,0.333065867,0.846731782,0.413750231,0.423640072,0.548669398,0.570097268,0.472616285
0.395261765,0.319418639,0.658614814,0.600483,0.329660207,0.774320126,0.414026082,0.423885137,0.496383607,0.566325724,0.477148265
0.391265154,0.320233196,0.615587473,0.602083325,0.326096803,0.764005959,0.415444911,0.423522145,0.460405529,0.566675842,0.476025015
0.391252398,0.32004863,0.572339892,0.596053243,0.321647376,0.744893551,0.412724376,0.418589056,0.422406942,0.565118968,0.474622816
0.391397,0.31970498,0.529223263,0.603088915,0.324210435,0.735272765,0.410758674,0.412373811,0.388394147,0.567643166,0.47565493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.437563717,0.335607946,0.575142562,0.532402396,0.332242906,0.761107206,0.405456275,0.40476948,0.438212305,0.572012,0.431178778
