0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562383115,-0.00731592,0.472213596,0.54003787,-0.00590986153,0.454978079,0.56304419,-0.00788682234,0.448352873,0.568262875,-0.0074843443,0.446012557,0.568512321,-0.00686212955,0.480166,0.551735103,-0.00661413744,0.463096797,0.573674321,-0.00787617825,0.455513865,0.580013037,-0.00682439143,0.451875299,0.581777155,-0.00597748719,0.488118142,0.560052872,-0.0070324284,0.474601865,0.580708444,-0.00772596709,0.466266453,0.58992517,-0.00669011893,0.460612535,0.595369041,-0.00561158871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.560846388,-0.00478896126,0.477152258,0.53307277,-0.00351342559,0.461344153,0.557001293,-0.00492705125,0.453478396,0.567175865,-0.00513143186,0.448586792,0.572854936,-0.00515180407,0.484849542,0.545958221,-0.00373249105,0.468413919,0.567609429,-0.00483969,0.459495276,0.577505529,-0.00528418552,0.453556597,0.583891809,-0.00567238033,0.49229604,0.555323184,-0.00378220528,0.478694409,0.574816525,-0.00480550202,0.470863789,0.584991693,-0.00474186661,0.464944422,0.592319787,-0.00447182218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.550683796,-0.0115335882,0.483947754,0.524569452,-0.00661548553,0.467136919,0.547323644,-0.00918952189,0.458244354,0.559669912,-0.0100376792,0.451766193,0.568015873,-0.0105690062,0.492132,0.536761284,-0.00666277111,0.475184232,0.557925463,-0.00875126943,0.46573469,0.569732487,-0.00953653,0.458858609,0.577819049,-0.0101596005,0.500616193,0.5456056,-0.00670972187,0.487987101,0.564244747,-0.00855068862,0.479862928,0.574132204,-0.00872263405,0.47322154,0.581142485,-0.00860490371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.466751486,-0.00448619435,0.483959675,0.476103544,-0.00758842938,0.473021537,0.489056647,-0.00972879585,0.463328332,0.498623043,-0.0120514119,0.487889826,0.500083923,-0.0115999347,0.471526176,0.525229394,-0.0161343198,0.461623788,0.538960934,-0.0175343603,0.454319835,0.548965573,-0.0179063305,0.495410025,0.514538944,-0.011041089,0.47687903,0.540784299,-0.0152067766,0.465923339,0.55417186,-0.0161767248,0.457698405,0.562535882,-0.0165529959,0.502770722,0.526047349,-0.0104357572,0.484322757,0.550424457,-0.0138632832,0.472888052,0.563507557,-0.0151660359,0.464662671,0.571627498,-0.0157848261,0.509315908,0.534918368,-0.00987832528,0.494827211,0.557379544,-0.0128297675,0.484759837,0.568113625,-0.0137911839,0.476596951,0.574779093,-0.0140656941,,,,,,,,,,,,,,,,,,,,
