0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491849333,0.00100814214,0.465298921,0.501461148,0.00112425233,0.453185707,0.516085446,0.00133496139,0.444838583,0.526370704,0.00145051151,0.464597315,0.523560405,-0.00483841961,0.44925,0.546338558,-0.00660904963,0.442166239,0.556610763,-0.00670938846,0.438001245,0.563747704,-0.00632802118,0.471750021,0.539396703,-0.00584464194,0.454939514,0.563202858,-0.00703803962,0.448599726,0.571068585,-0.0063079074,0.445979297,0.574444056,-0.00554597843,0.47968322,0.551934719,-0.00632045232,0.463269591,0.574382365,-0.00647180714,0.456208318,0.582149446,-0.00512182619,0.452707708,0.585605204,-0.00431629037,0.487628043,0.560958922,-0.00650462136,0.474494725,0.580790579,-0.00627544057,0.467010617,0.590632141,-0.00482352171,0.462030768,0.597331,-0.00354968919,0.503207922,0.501881838,2.80656511e-08,0.483115405,0.493419349,0.000486135075,0.46594277,0.502094746,0.000233932486,0.453308046,0.515851915,4.33876194e-05,0.444476068,0.526716173,-0.000418989133,0.465162784,0.525289237,-0.00485659856,0.448787421,0.547019124
0.484835774,-0.000959332683,0.471194357,0.493778586,-0.000890575873,0.459049165,0.508705556,-0.000523662078,0.450110823,0.519436061,-9.14580523e-05,0.470523924,0.517110527,-0.00189840375,0.45642972,0.539560735,-0.00275046122,0.449362338,0.551851,-0.00297509134,0.444825023,0.560799658,-0.00305759837,0.477230281,0.533247,-0.00209503761,0.462095499,0.556553125,-0.0026656359,0.454358816,0.567327678,-0.00290783937,0.449207574,0.573715866,-0.00320396409,0.484862953,0.545831144,-0.00231179479,0.468964249,0.56699723,-0.00289497874,0.460224628,0.577257931,-0.00356595428,0.454163134,0.583965,-0.00431620143,0.4921799,0.555114567,-0.00241883122,0.479159355,0.574250042,-0.00330702122,0.471549332,0.58451736,-0.00342542329,0.465558618,0.592053413,-0.00339572947,0.506244242,0.49395588,5.65323788e-08,0.487639964,0.484798521,-0.000861683104,0.471518219,0.492966741,-0.0011176666,0.459157497,0.50720793,-0.00102904905,0.449905604,0.517157912,-0.000868328905,0.470390379,0.516718209,-0.00321728876,0.455671072,0.540172875
0.477393448,-0.0029769,0.477171183,0.485345751,-0.00490893936,0.465907186,0.498569846,-0.00623976765,0.456803,0.508240819,-0.00774496,0.47708869,0.508049488,-0.0076199621,0.461942583,0.529059172,-0.0110878823,0.453875124,0.541454196,-0.012540767,0.448293388,0.55096525,-0.0132036498,0.484247148,0.523583055,-0.00769796735,0.467576534,0.546818793,-0.0106685357,0.458770752,0.559813678,-0.0116332844,0.45246169,0.568907,-0.0122262277,0.492355108,0.535878778,-0.00775546115,0.475578159,0.55763334,-0.0100978287,0.466240793,0.57006073,-0.0109577589,0.459513426,0.578798532,-0.0116310799,0.500625312,0.544855356,-0.0078045805,0.488077819,0.563731968,-0.00984522,0.479965985,0.573857069,-0.0101190386,0.473341197,0.581186652,-0.0100784609,0.511522532,0.486043245,9.05626152e-08,0.493385196,0.4775635,-0.00290838466,0.477754146,0.484871417,-0.00468732091,0.466096401,0.49803865,-0.00586917717,0.456693113,0.507727683,-0.00716577889,0.476871282,0.508924305,-0.00660168799,0.461550206,0.529449165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
